,tradeDate,closeIndex,highestIndex,lowestIndex,turnoverVol,CHG,CHGPct
0,2006-03-01,1056.62,1057.69,1049.64,1942573000,3.61,0.003428
1,2006-03-02,1038.67,1056.05,1034.68,2487786100,-17.95,-0.016988
2,2006-03-03,1041.68,1043.42,1029.56,2120053900,3.01,0.002898
3,2006-03-06,1038.87,1044.42,1036.11,1787096300,-2.81,-0.002698
4,2006-03-07,1014.97,1037.98,1013.14,1933651600,-23.9,-0.023006
5,2006-03-08,1009.27,1014.97,999.93,1746305500,-5.7,-0.005616
6,2006-03-09,1004.34,1010.91,1002.2,1273509900,-4.93,-0.004885
7,2006-03-10,1008.9,1011.76,1004.69,1188798300,4.56,0.00454
8,2006-03-13,1019.86,1020.88,1008.51,1176591100,10.96,0.010863
9,2006-03-14,1018.27,1021.65,1012.11,1134803000,-1.59,-0.001559
10,2006-03-15,1028.96,1028.97,1017.08,1484206800,10.69,0.010498
11,2006-03-16,1027.62,1029.81,1025.52,1478433900,-1.34,-0.001302
12,2006-03-17,1024.02,1029.56,1021.08,1500192400,-3.6,-0.003503
13,2006-03-20,1037.66,1037.91,1019.65,1538991200,13.64,0.01332
14,2006-03-21,1040.76,1047.05,1036.24,1907766200,3.1,0.002987
15,2006-03-22,1047.67,1047.94,1036.71,1864057500,6.91,0.006639
16,2006-03-23,1048.54,1049.32,1042.82,2046788500,0.87,0.00083
17,2006-03-24,1042.6,1051.76,1041.23,2009823700,-5.94,-0.005665
18,2006-03-27,1050.71,1050.71,1037.08,1713407000,8.11,0.007779
19,2006-03-28,1055.98,1056.52,1048.64,2227399900,5.27,0.005016
20,2006-03-29,1065.29,1074.04,1057.68,3052634500,9.31,0.008816
21,2006-03-30,1055.63,1067.99,1055.14,2201249400,-9.66,-0.009068
22,2006-03-31,1061.09,1061.47,1050.22,2227619000,5.46,0.005172
23,2006-04-03,1079.32,1079.37,1061.96,2772976100,18.23,0.01718
24,2006-04-04,1089.37,1089.37,1076.2,3114875700,10.05,0.009311
25,2006-04-05,1099.97,1100.56,1089.55,3293691400,10.6,0.00973
26,2006-04-06,1103.24,1109.68,1097.32,3616704900,3.27,0.002973
27,2006-04-07,1103.15,1105.1,1091.89,3257086000,-0.09,-8.2e-05
28,2006-04-10,1117.91,1118.08,1100.69,3206752000,14.76,0.01338
29,2006-04-11,1123.31,1126.09,1112.01,3560752000,5.4,0.00483
30,2006-04-12,1117.07,1123.78,1116.15,3033384500,-6.24,-0.005555
31,2006-04-13,1093.93,1122.39,1093.51,3382414600,-23.14,-0.020715
32,2006-04-14,1118.61,1118.67,1091.67,3352796200,24.68,0.022561
33,2006-04-17,1124.41,1129.15,1114.53,3570454800,5.8,0.005185
34,2006-04-18,1131.28,1135.45,1119.27,3231722300,6.87,0.00611
35,2006-04-19,1138.24,1140.41,1125.2,3432289800,6.96,0.006152
36,2006-04-20,1134.38,1142.54,1127.09,3788565100,-3.86,-0.003391
37,2006-04-21,1149.16,1152.89,1127.65,4077291000,14.78,0.013029
38,2006-04-24,1142.7,1160.58,1135.75,4593621900,-6.46,-0.005621
39,2006-04-25,1141.93,1149.54,1123.1,3861112500,-0.77,-0.000674
40,2006-04-26,1155.73,1162.02,1142.07,4182430100,13.8,0.012085
41,2006-04-27,1155.27,1159.9,1145.26,3198045100,-0.46,-0.000398
42,2006-04-28,1172.35,1173.88,1133.19,4080185800,17.08,0.014784
43,2006-05-08,1218.44,1218.86,1179.58,4491282100,46.09,0.039314
44,2006-05-09,1251.61,1252.76,1222.68,5599386100,33.17,0.027223
45,2006-05-10,1265.93,1273.68,1243.47,5566704300,14.32,0.011441
46,2006-05-11,1255.04,1294.87,1254.35,6113372500,-10.89,-0.008602
47,2006-05-12,1296.26,1296.38,1252.68,5492033100,41.22,0.032844
48,2006-05-15,1352.16,1352.41,1301.8,7353400500,55.9,0.043124
49,2006-05-16,1331.13,1387.4,1322.14,7965817000,-21.03,-0.015553
50,2006-05-17,1335.52,1356.13,1306.87,6182328700,4.39,0.003298
51,2006-05-18,1331.2,1340.52,1301.11,5205636300,-4.32,-0.003235
52,2006-05-19,1366.1,1371.22,1329.32,6712386900,34.9,0.026217
53,2006-05-22,1373.67,1387.57,1360.35,6626217200,7.57,0.005541
54,2006-05-23,1317.65,1365.1,1316.55,5687238800,-56.02,-0.040781
55,2006-05-24,1308.24,1351.31,1277.33,5117663200,-9.41,-0.007142
56,2006-05-25,1307.7,1316.48,1285.73,3404643600,-0.54,-0.000413
57,2006-05-26,1331.02,1331.45,1309.46,3638566500,23.32,0.017833
58,2006-05-29,1366.29,1366.84,1330.63,4448001100,35.27,0.026498
59,2006-05-30,1378.76,1384.68,1360.55,4476102700,12.47,0.009127
60,2006-05-31,1365.45,1386.94,1355.01,4733588300,-13.31,-0.009654
61,2006-06-01,1402.88,1403.27,1362.94,5349345300,37.43,0.027412
62,2006-06-02,1390.12,1411.78,1382.0,6410916200,-12.76,-0.009096
63,2006-06-05,1403.16,1403.3,1362.72,5510181900,13.04,0.00938
64,2006-06-06,1399.14,1413.11,1391.9,4683527800,-4.02,-0.002865
65,2006-06-07,1320.23,1398.18,1319.7,5204764700,-78.91,-0.056399
66,2006-06-08,1325.98,1331.89,1286.9,4567750900,5.75,0.004355
67,2006-06-09,1294.19,1329.84,1293.05,3739262300,-31.79,-0.023975
68,2006-06-12,1297.67,1308.12,1275.4,2503333100,3.48,0.002689
69,2006-06-13,1298.28,1312.13,1284.62,2782303100,0.61,0.00047
70,2006-06-14,1283.88,1291.69,1269.52,2880166100,-14.4,-0.011092
71,2006-06-15,1285.39,1300.11,1280.5,2324130200,1.51,0.001176
72,2006-06-16,1318.01,1318.02,1290.0,2840803200,32.62,0.025378
73,2006-06-19,1334.89,1341.99,1294.9,3072625800,16.88,0.012807
74,2006-06-20,1338.22,1341.24,1323.78,2779705800,3.33,0.002495
75,2006-06-21,1333.53,1347.0,1320.41,3244547900,-4.69,-0.003505
76,2006-06-22,1331.55,1341.73,1326.15,2595315700,-1.98,-0.001485
77,2006-06-23,1339.45,1340.27,1319.51,2565164400,7.9,0.005933
78,2006-06-26,1363.41,1363.57,1341.61,2959592000,23.96,0.017888
79,2006-06-27,1363.9,1368.41,1354.09,2645473400,0.49,0.000359
80,2006-06-28,1362.89,1366.34,1353.63,2579165700,-1.01,-0.000741
81,2006-06-29,1395.12,1395.24,1365.25,4243920100,32.23,0.023648
82,2006-06-30,1393.96,1408.79,1384.99,3839674500,-1.16,-0.000831
83,2006-07-03,1420.33,1420.33,1393.92,3829738500,26.37,0.018917
84,2006-07-04,1411.01,1426.1,1401.15,4274980300,-9.32,-0.006562
85,2006-07-05,1393.01,1409.9,1377.22,3344600500,-18.0,-0.012757
86,2006-07-06,1418.68,1418.76,1390.19,3248073400,25.67,0.018428
87,2006-07-07,1410.43,1426.4,1405.99,3355617600,-8.25,-0.005815
88,2006-07-10,1412.12,1413.58,1397.44,2760736900,1.69,0.001198
89,2006-07-11,1418.58,1418.82,1406.5,2853737900,6.46,0.004575
90,2006-07-12,1419.2,1430.94,1416.74,3629341700,0.62,0.000437
91,2006-07-13,1346.09,1418.14,1344.16,4897067300,-73.11,-0.051515
92,2006-07-14,1357.13,1367.74,1327.59,3265910500,11.04,0.008202
93,2006-07-17,1372.25,1372.25,1348.43,2420555200,15.12,0.011141
94,2006-07-18,1373.42,1373.59,1359.91,2272454400,1.17,0.000853
95,2006-07-19,1336.64,1370.29,1330.28,2522764700,-36.78,-0.02678
96,2006-07-20,1345.19,1346.85,1329.18,1845062100,8.55,0.006397
97,2006-07-21,1356.03,1357.34,1344.57,2039364800,10.84,0.008058
98,2006-07-24,1358.12,1359.56,1327.9,1996619000,2.09,0.001541
99,2006-07-25,1374.17,1378.84,1359.32,2202350900,16.05,0.011818
100,2006-07-26,1371.3,1380.8,1367.05,1963344200,-2.87,-0.002089
101,2006-07-27,1355.55,1379.25,1347.29,2381875500,-15.75,-0.011485
102,2006-07-28,1341.39,1359.74,1327.66,2155750500,-14.16,-0.010446
103,2006-07-31,1294.33,1338.04,1293.53,2218121100,-47.06,-0.035083
104,2006-08-01,1282.06,1302.89,1278.54,1744388700,-12.27,-0.00948
105,2006-08-02,1275.09,1288.61,1258.01,1781328400,-6.97,-0.005437
106,2006-08-03,1271.74,1281.79,1261.69,1294047300,-3.35,-0.002627
107,2006-08-04,1241.91,1278.25,1239.38,1605362800,-29.83,-0.023456
108,2006-08-07,1224.1,1241.85,1221.99,1511651900,-17.81,-0.014341
109,2006-08-08,1252.39,1252.39,1225.04,1425048100,28.29,0.023111
110,2006-08-09,1251.3,1258.21,1245.39,1285947400,-1.09,-0.00087
111,2006-08-10,1271.47,1271.47,1251.08,1769900600,20.17,0.016119
112,2006-08-11,1275.65,1277.97,1265.52,1530322700,4.18,0.003288
113,2006-08-14,1245.72,1279.31,1241.95,1644446900,-29.93,-0.023463
114,2006-08-15,1265.86,1265.86,1239.91,1431936000,20.14,0.016167
115,2006-08-16,1283.57,1283.57,1262.54,2080274300,17.71,0.01399
116,2006-08-17,1271.63,1280.28,1263.93,1545790400,-11.94,-0.009302
117,2006-08-18,1267.87,1280.83,1265.82,1396452400,-3.76,-0.002957
118,2006-08-21,1270.56,1270.67,1229.17,1506476600,2.69,0.002122
119,2006-08-22,1285.27,1289.02,1269.1,1720094200,14.71,0.011578
120,2006-08-23,1285.68,1294.82,1282.84,1909287500,0.41,0.000319
121,2006-08-24,1292.4,1292.4,1274.56,1508130600,6.72,0.005227
122,2006-08-25,1295.44,1301.75,1292.45,1855793700,3.04,0.002352
123,2006-08-28,1325.89,1325.89,1298.36,2618329000,30.45,0.023506
124,2006-08-29,1330.16,1349.2,1327.0,3176637600,4.27,0.00322
125,2006-08-30,1334.67,1336.39,1319.82,2113994900,4.51,0.003391
126,2006-08-31,1338.69,1342.79,1331.29,2318827400,4.02,0.003012
127,2006-09-01,1318.1,1340.13,1314.57,2503368800,-20.59,-0.015381
128,2006-09-04,1337.24,1337.24,1315.61,2109534000,19.14,0.014521
129,2006-09-05,1340.68,1345.71,1334.72,2686811000,3.44,0.002572
130,2006-09-06,1346.37,1346.37,1331.85,2315311200,5.69,0.004244
131,2006-09-07,1328.38,1348.28,1323.98,2188644900,-17.99,-0.013362
132,2006-09-08,1332.15,1334.73,1326.25,1723027300,3.77,0.002838
133,2006-09-11,1338.76,1338.76,1319.21,2094726600,6.61,0.004962
134,2006-09-12,1347.64,1350.53,1337.3,2730189100,8.88,0.006633
135,2006-09-13,1338.39,1356.86,1337.46,3282119100,-9.25,-0.006864
136,2006-09-14,1338.28,1345.59,1323.8,2221728400,-0.11,-8.2e-05
137,2006-09-15,1362.32,1362.4,1338.14,3605714800,24.04,0.017963
138,2006-09-18,1375.56,1375.58,1362.14,3145485100,13.24,0.009719
139,2006-09-19,1378.31,1385.62,1371.43,2664830100,2.75,0.001999
140,2006-09-20,1378.46,1381.81,1365.72,2344588000,0.15,0.000109
141,2006-09-21,1387.37,1390.62,1378.46,2609412100,8.91,0.006464
142,2006-09-22,1374.85,1393.53,1373.95,2826504200,-12.52,-0.009024
143,2006-09-25,1372.4,1383.77,1361.61,2458478000,-2.45,-0.001782
144,2006-09-26,1357.65,1371.58,1351.18,1970327800,-14.75,-0.010748
145,2006-09-27,1371.12,1371.12,1355.39,1758032300,13.47,0.009922
146,2006-09-28,1387.0,1389.56,1369.4,2168779200,15.88,0.011582
147,2006-09-29,1403.27,1405.56,1389.04,2716674200,16.27,0.01173
148,2006-10-09,1436.07,1436.07,1418.21,3919186200,32.8,0.023374
149,2006-10-10,1437.25,1443.5,1426.97,3840048600,1.18,0.000822
150,2006-10-11,1435.91,1440.21,1421.81,3161798700,-1.34,-0.000932
151,2006-10-12,1426.5,1438.8,1423.63,3795623700,-9.41,-0.006553
152,2006-10-13,1430.88,1436.1,1420.96,2829515600,4.38,0.00307
153,2006-10-16,1418.52,1434.53,1415.49,2849218600,-12.36,-0.008638
154,2006-10-17,1414.45,1426.29,1410.67,2422440300,-4.07,-0.002869
155,2006-10-18,1437.59,1437.59,1413.55,2429030800,23.14,0.01636
156,2006-10-19,1439.38,1445.62,1433.94,2382026700,1.79,0.001245
157,2006-10-20,1440.18,1447.95,1436.65,2656014300,0.8,0.000556
158,2006-10-23,1408.72,1444.92,1403.01,2895037700,-31.46,-0.021844
159,2006-10-24,1440.05,1440.05,1408.58,2618997200,31.33,0.02224
160,2006-10-25,1446.83,1459.73,1434.81,3220489500,6.78,0.004708
161,2006-10-26,1456.1,1457.37,1435.28,3846636200,9.27,0.006407
162,2006-10-27,1439.05,1460.46,1433.36,3737930400,-17.05,-0.011709
163,2006-10-30,1446.24,1446.24,1428.33,3532045200,7.19,0.004996
164,2006-10-31,1464.47,1464.48,1447.06,3695228300,18.23,0.012605
165,2006-11-01,1479.41,1479.41,1461.32,3892692500,14.94,0.010202
166,2006-11-02,1479.66,1480.55,1464.6,4237313600,0.25,0.000169
167,2006-11-03,1488.29,1497.47,1480.77,3937202700,8.63,0.005832
168,2006-11-06,1507.89,1507.97,1472.0,4203351000,19.6,0.013169
169,2006-11-07,1516.1,1516.8,1491.33,4303832800,8.21,0.005445
170,2006-11-08,1498.17,1513.04,1497.01,2872240500,-17.93,-0.011826
171,2006-11-09,1524.71,1527.38,1489.2,3403013300,26.54,0.017715
172,2006-11-10,1504.06,1535.2,1493.2,5392286700,-20.65,-0.013544
173,2006-11-13,1475.78,1512.95,1465.63,4165330100,-28.28,-0.018802
174,2006-11-14,1493.78,1493.88,1453.26,3630788500,18.0,0.012197
175,2006-11-15,1534.76,1534.85,1490.87,4058921600,40.98,0.027434
176,2006-11-16,1533.29,1558.41,1531.29,5776094800,-1.47,-0.000958
177,2006-11-17,1562.08,1562.24,1521.55,4444619100,28.79,0.018777
178,2006-11-20,1593.16,1593.19,1567.34,5341235900,31.08,0.019897
179,2006-11-21,1612.25,1612.46,1568.95,4860184200,19.09,0.011982
180,2006-11-22,1624.03,1639.41,1600.38,5706549500,11.78,0.007307
181,2006-11-23,1634.91,1642.81,1618.04,5136067900,10.88,0.006699
182,2006-11-24,1636.58,1640.75,1611.55,4971209600,1.67,0.001021
183,2006-11-27,1651.8,1651.8,1627.92,4726727000,15.22,0.0093
184,2006-11-28,1644.01,1656.19,1629.83,4476291600,-7.79,-0.004716
185,2006-11-29,1667.14,1672.91,1604.82,4557841100,23.13,0.014069
186,2006-11-30,1714.36,1714.49,1671.67,6021608800,47.22,0.028324
187,2006-12-01,1729.22,1741.8,1715.79,5841358100,14.86,0.008668
188,2006-12-04,1780.74,1780.8,1731.9,7143433300,51.52,0.029794
189,2006-12-05,1794.23,1811.66,1777.43,6720257600,13.49,0.007576
190,2006-12-06,1779.41,1806.65,1717.72,8127670000,-14.82,-0.00826
191,2006-12-07,1775.71,1820.72,1770.57,8048750200,-3.7,-0.002079
192,2006-12-08,1711.58,1772.16,1710.0,6625774600,-64.13,-0.036115
193,2006-12-11,1789.92,1790.12,1705.91,5133597500,78.34,0.045771
194,2006-12-12,1802.79,1819.8,1772.11,5783354300,12.87,0.00719
195,2006-12-13,1803.86,1813.28,1779.56,4800445800,1.07,0.000594
196,2006-12-14,1836.14,1836.19,1805.2,4720622700,32.28,0.017895
197,2006-12-15,1867.64,1867.78,1832.51,4941444100,31.5,0.017156
198,2006-12-18,1916.11,1918.29,1875.01,6189299000,48.47,0.025953
199,2006-12-19,1921.44,1936.75,1882.54,6778893500,5.33,0.002782
200,2006-12-20,1936.55,1936.8,1893.42,5634850200,15.11,0.007864
201,2006-12-21,1908.99,1945.47,1905.72,6022516400,-27.56,-0.014231
202,2006-12-22,1895.64,1918.49,1880.57,4623050100,-13.35,-0.006993
203,2006-12-25,1939.1,1957.47,1898.82,5625174200,43.46,0.022926
204,2006-12-26,1938.24,1959.98,1914.98,5696738300,-0.86,-0.000444
205,2006-12-27,1982.88,1983.11,1939.55,5600564700,44.64,0.023031
206,2006-12-28,1979.93,2010.37,1964.97,6319283400,-2.95,-0.001488
207,2006-12-29,2041.05,2052.86,1991.88,7385194700,61.12,0.03087
208,2007-01-04,2067.09,2139.49,2054.24,10671970700,26.04,0.012758
209,2007-01-05,2072.88,2083.4,2030.76,9274344700,5.79,0.002801
210,2007-01-08,2131.56,2131.74,2071.72,8476790900,58.68,0.028308
211,2007-01-09,2200.09,2201.36,2128.06,8157762900,68.53,0.03215
212,2007-01-10,2255.97,2255.97,2194.77,8490497900,55.88,0.025399
213,2007-01-11,2231.63,2289.95,2224.37,8627654800,-24.34,-0.010789
214,2007-01-12,2173.75,2249.54,2159.77,7652572000,-57.88,-0.025936
215,2007-01-15,2287.34,2287.68,2170.94,6640309700,113.59,0.052255
216,2007-01-16,2353.87,2354.43,2297.24,7636425400,66.53,0.029086
217,2007-01-17,2308.93,2393.22,2266.34,8901554000,-44.94,-0.019092
218,2007-01-18,2317.1,2325.53,2240.21,7864860600,8.17,0.003538
219,2007-01-19,2396.09,2396.09,2320.87,8333402200,78.99,0.03409
220,2007-01-22,2491.31,2491.71,2424.82,9389299300,95.22,0.03974
221,2007-01-23,2508.13,2516.59,2415.11,10233761600,16.82,0.006751
222,2007-01-24,2536.43,2556.1,2489.93,8443369700,28.3,0.011283
223,2007-01-25,2452.83,2529.43,2449.05,8105515100,-83.6,-0.03296
224,2007-01-26,2512.92,2524.24,2356.98,7865400800,60.09,0.024498
225,2007-01-29,2576.92,2582.41,2521.5,8545208500,64.0,0.025468
226,2007-01-30,2551.88,2599.45,2531.78,7821152800,-25.04,-0.009717
227,2007-01-31,2385.34,2548.18,2367.67,8090913700,-166.54,-0.065262
228,2007-02-01,2395.17,2410.42,2310.57,6507809500,9.83,0.004121
229,2007-02-02,2298.0,2403.62,2293.28,5937715400,-97.17,-0.040569
230,2007-02-05,2271.8,2304.32,2247.93,4758750600,-26.2,-0.011401
231,2007-02-06,2316.04,2316.7,2198.9,6701064800,44.24,0.019474
232,2007-02-07,2369.79,2390.87,2330.43,7010639000,53.75,0.023208
233,2007-02-08,2410.6,2415.96,2354.7,6265654000,40.81,0.017221
234,2007-02-09,2397.25,2417.64,2376.02,5551553200,-13.35,-0.005538
235,2007-02-12,2485.39,2485.76,2396.79,5499232000,88.14,0.036767
236,2007-02-13,2522.63,2526.23,2489.66,5152886200,37.24,0.014984
237,2007-02-14,2588.35,2594.66,2520.53,6277727900,65.72,0.026052
238,2007-02-15,2668.63,2669.18,2607.63,7163132900,80.28,0.031016
239,2007-02-16,2676.74,2717.57,2660.49,7590878500,8.11,0.003039
240,2007-02-26,2707.68,2710.3,2641.12,7453156000,30.94,0.011559
241,2007-02-27,2457.49,2719.52,2454.92,10773680700,-250.19,-0.0924
242,2007-02-28,2544.57,2554.23,2413.33,8282257100,87.08,0.035435
243,2007-03-01,2473.54,2550.33,2439.5,8215965500,-71.03,-0.027914
244,2007-03-02,2508.73,2523.86,2455.82,5794680500,35.19,0.014227
245,2007-03-05,2475.61,2541.82,2409.72,6851748800,-33.12,-0.013202
246,2007-03-06,2520.29,2539.45,2452.14,5263315300,44.68,0.018048
247,2007-03-07,2589.44,2594.46,2532.15,5972094900,69.15,0.027437
248,2007-03-08,2627.63,2628.45,2565.11,5538655900,38.19,0.014748
249,2007-03-09,2611.39,2643.81,2587.49,7041132600,-16.24,-0.00618
250,2007-03-12,2616.17,2619.5,2563.37,6246892100,4.78,0.00183
251,2007-03-13,2640.17,2641.63,2605.23,6578890800,24.0,0.009174
252,2007-03-14,2597.36,2625.12,2546.65,6895208800,-42.81,-0.016215
253,2007-03-15,2645.55,2645.88,2595.54,6377848900,48.19,0.018553
254,2007-03-16,2604.23,2665.39,2576.32,7533185000,-41.32,-0.015619
255,2007-03-19,2659.41,2674.8,2523.3,7398356600,55.18,0.021189
256,2007-03-20,2672.77,2674.47,2645.25,6124972600,13.36,0.005024
257,2007-03-21,2702.6,2703.0,2666.89,6461295700,29.83,0.011161
258,2007-03-22,2711.32,2740.28,2702.41,8330807400,8.72,0.003227
259,2007-03-23,2716.27,2726.62,2653.79,7391191900,4.95,0.001826
260,2007-03-26,2764.03,2764.4,2713.93,7607477300,47.76,0.017583
261,2007-03-27,2784.02,2789.97,2753.02,8072512700,19.99,0.007232
262,2007-03-28,2797.65,2806.08,2689.11,11220997000,13.63,0.004896
263,2007-03-29,2783.31,2830.08,2782.93,10656723900,-14.34,-0.005126
264,2007-03-30,2781.78,2801.95,2753.15,6295070600,-1.53,-0.00055
265,2007-04-02,2850.11,2850.15,2793.96,6924788300,68.33,0.024563
266,2007-04-03,2888.12,2888.33,2852.57,7701449500,38.01,0.013336
267,2007-04-04,2911.82,2924.68,2875.69,7550665800,23.7,0.008206
268,2007-04-05,2945.05,2950.66,2895.42,7413899100,33.23,0.011412
269,2007-04-06,2972.01,2977.46,2911.05,7910232800,26.96,0.009154
270,2007-04-09,3038.17,3043.06,2988.38,9090170500,66.16,0.022261
271,2007-04-10,3081.57,3081.62,2993.11,10088834200,43.4,0.014285
272,2007-04-11,3121.32,3121.54,3059.28,10166993500,39.75,0.012899
273,2007-04-12,3176.44,3176.69,3114.91,9253518600,55.12,0.017659
274,2007-04-13,3169.23,3211.61,3154.11,10065311600,-7.21,-0.00227
275,2007-04-16,3256.0,3256.57,3177.29,8792894000,86.77,0.027379
276,2007-04-17,3283.6,3288.17,3182.95,10530710500,27.6,0.008477
277,2007-04-18,3304.5,3311.98,3244.93,10142670700,20.9,0.006365
278,2007-04-19,3150.3,3297.95,3065.28,11527000900,-154.2,-0.046664
279,2007-04-20,3289.28,3297.41,3165.67,9446986900,138.98,0.044116
280,2007-04-23,3431.32,3433.52,3330.8,10995899100,142.04,0.043183
281,2007-04-24,3445.2,3490.81,3418.3,11464300600,13.88,0.004045
282,2007-04-25,3448.28,3467.83,3376.08,10058066900,3.08,0.000894
283,2007-04-26,3493.58,3493.91,3438.88,7899769000,45.3,0.013137
284,2007-04-27,3470.52,3503.89,3436.0,8069863600,-23.06,-0.006601
285,2007-04-30,3558.71,3568.68,3478.93,9430286400,88.19,0.025411
286,2007-05-08,3686.03,3699.37,3618.78,10678873200,127.32,0.035777
287,2007-05-09,3701.28,3717.34,3556.62,14064835800,15.25,0.004137
288,2007-05-10,3724.51,3742.23,3671.81,11541992200,23.23,0.006276
289,2007-05-11,3702.61,3715.37,3629.71,8896176100,-21.9,-0.00588
290,2007-05-14,3734.42,3769.16,3620.86,9109804900,31.81,0.008591
291,2007-05-15,3604.64,3751.64,3600.21,9357856800,-129.78,-0.034752
292,2007-05-16,3700.29,3700.65,3557.2,8622926800,95.65,0.026535
293,2007-05-17,3778.61,3794.16,3705.28,9025647800,78.32,0.021166
294,2007-05-18,3776.63,3805.21,3746.24,8241889800,-1.98,-0.000524
295,2007-05-21,3831.44,3843.84,3643.08,9847865000,54.81,0.014513
296,2007-05-22,3870.49,3893.19,3849.04,10961818400,39.05,0.010192
297,2007-05-23,3938.95,3939.49,3853.91,9852317100,68.46,0.017688
298,2007-05-24,3919.75,3972.58,3858.51,11381426400,-19.2,-0.004874
299,2007-05-25,3985.25,3996.85,3888.31,9541661500,65.5,0.01671
300,2007-05-28,4072.58,4091.94,4027.36,11404185100,87.33,0.021913
301,2007-05-29,4168.29,4168.53,4079.87,11326722700,95.71,0.023501
302,2007-05-30,3886.46,4104.2,3849.7,13273914000,-281.83,-0.067613
303,2007-05-31,3927.95,3991.73,3683.56,12607824800,41.49,0.010676
304,2007-06-01,3803.95,4014.15,3780.03,11993793900,-124.0,-0.031569
305,2007-06-04,3511.43,3822.41,3503.94,9053101900,-292.52,-0.076899
306,2007-06-05,3634.63,3635.15,3246.73,11376803800,123.2,0.035085
307,2007-06-06,3677.58,3712.53,3550.74,9595151000,42.95,0.011817
308,2007-06-07,3802.3,3802.3,3684.46,9419058100,124.72,0.033914
309,2007-06-08,3837.87,3861.21,3769.15,8907474200,35.57,0.009355
310,2007-06-11,3931.86,3937.79,3870.23,9098227700,93.99,0.02449
311,2007-06-12,4036.11,4036.36,3834.02,9938977400,104.25,0.026514
312,2007-06-13,4118.27,4146.52,4064.15,10945294500,82.16,0.020356
313,2007-06-14,4075.82,4132.0,4022.78,8660918000,-42.45,-0.010308
314,2007-06-15,4099.38,4115.73,4025.1,6877960000,23.56,0.00578
315,2007-06-18,4227.57,4246.4,4177.19,8787291300,128.19,0.031271
316,2007-06-19,4253.0,4254.72,4186.18,8154047100,25.43,0.006015
317,2007-06-20,4157.6,4292.2,4138.33,8686301500,-95.4,-0.022431
318,2007-06-21,4197.28,4208.87,4110.96,7373947100,39.68,0.009544
319,2007-06-22,4051.43,4220.92,3970.35,7955237400,-145.85,-0.034749
320,2007-06-25,3877.59,4105.99,3850.84,7003104400,-173.84,-0.042908
321,2007-06-26,3928.21,3929.37,3752.93,5888511400,50.62,0.013055
322,2007-06-27,4040.48,4053.41,3912.2,6529052000,112.27,0.02858
323,2007-06-28,3858.52,4067.81,3857.85,6685798000,-181.96,-0.045034
324,2007-06-29,3764.08,3867.75,3718.16,5892087000,-94.44,-0.024476
325,2007-07-02,3757.66,3801.9,3644.19,4974731000,-6.42,-0.001706
326,2007-07-03,3832.23,3835.29,3744.02,4640912600,74.57,0.019845
327,2007-07-04,3743.58,3848.08,3727.56,3823371600,-88.65,-0.023133
328,2007-07-05,3537.44,3706.6,3535.04,4322552700,-206.14,-0.055065
329,2007-07-06,3710.28,3712.74,3475.27,5136651200,172.84,0.04886
330,2007-07-09,3821.3,3840.99,3722.23,5407311300,111.02,0.029922
331,2007-07-10,3775.62,3852.93,3764.25,5190786800,-45.68,-0.011954
332,2007-07-11,3789.87,3797.81,3732.29,3362890700,14.25,0.003774
333,2007-07-12,3816.92,3839.21,3780.03,3136811900,27.05,0.007137
334,2007-07-13,3820.12,3829.68,3773.93,2689324200,3.2,0.000838
335,2007-07-16,3697.97,3830.37,3697.22,2993185700,-122.15,-0.031975
336,2007-07-17,3789.65,3812.25,3650.25,3255385000,91.68,0.024792
337,2007-07-18,3807.57,3861.51,3756.7,4597582300,17.92,0.004729
338,2007-07-19,3807.0,3836.39,3778.51,3025846700,-0.57,-0.00015
339,2007-07-20,3971.88,3971.89,3808.08,5527112100,164.88,0.04331
340,2007-07-23,4156.72,4157.39,4009.06,8527618600,184.84,0.046537
341,2007-07-24,4161.35,4241.58,4143.59,7609073500,4.63,0.001114
342,2007-07-25,4255.46,4256.05,4163.35,6459776600,94.11,0.022615
343,2007-07-26,4303.19,4325.93,4244.08,6549024300,47.73,0.011216
344,2007-07-27,4307.14,4318.34,4225.03,6502110900,3.95,0.000918
345,2007-07-30,4410.3,4426.31,4303.73,7544158300,103.16,0.023951
346,2007-07-31,4460.56,4467.65,4359.59,7137504200,50.26,0.011396
347,2007-08-01,4290.48,4496.25,4271.06,7936166500,-170.08,-0.03813
348,2007-08-02,4436.19,4449.4,4303.98,6288753800,145.71,0.033961
349,2007-08-03,4598.38,4599.25,4472.89,7819047300,162.19,0.036561
350,2007-08-06,4703.98,4704.19,4623.49,7616427100,105.6,0.022965
351,2007-08-07,4724.55,4771.58,4634.87,8384713300,20.57,0.004373
352,2007-08-08,4668.09,4741.45,4579.4,8898800100,-56.46,-0.01195
353,2007-08-09,4777.29,4779.14,4666.2,7202578600,109.2,0.023393
354,2007-08-10,4726.68,4771.61,4631.04,7496288100,-50.61,-0.010594
355,2007-08-13,4721.19,4767.08,4663.2,8576316700,-5.49,-0.001161
356,2007-08-14,4795.57,4803.57,4704.15,6115791100,74.38,0.015755
357,2007-08-15,4798.75,4836.59,4697.97,6346642700,3.18,0.000663
358,2007-08-16,4721.94,4772.97,4665.21,6359479400,-76.81,-0.016006
359,2007-08-17,4626.58,4774.99,4616.97,6365212000,-95.36,-0.020195
